run,dataset,nin,nout,time,ftrain,ftest,atrain,atest,nsel,nenhanced,sel,coefs
11,card,74,2,31.6060782,0.9124246936979625,0.8601626016260162,0.9130434782608695,0.8604651162790697,"[31]","[10]","[111000001101000001001000011101101100011001100001101111100001010001010010000]","[[-0.25691450761165946,0.1836434615142056,0.23919313661337183,0.0,0.0,0.0,0.0,0.0,0.7408380498196586,-0.14959797931472693,0.0,0.597462167220642,0.0,0.0,0.0,0.0,0.0,-0.17257678891300096,0.0,0.0,-0.13816486443806986,0.0,0.0,0.0,0.0,-0.2577763659923189,-0.18122731660215652,0.11712429926852887,0.0,0.36242984860845795,0.11199581710519975,0.0,0.18743092081641574,0.14506181807192162,0.0,0.0,0.0,0.1950335023803669,0.20095742661233268,0.0,0.0,-0.498062394266959,-0.13649591095456934,0.0,0.0,0.0,0.0,0.071663126190179,0.68089923939984,0.0,0.1112330309104087,0.12856900569061122,-0.15556652743287333,-0.30999561893562755,0.256949286061861,0.0,0.0,0.0,0.0,0.09955787568178485,0.0,0.02226319969685171,0.0,0.0,0.0,0.07799342511063725,0.0,0.08726982236139427,0.0,0.0,0.1118690798733324,0.0,0.0,0.0,0.0]]"
12,card,74,2,46.5459951,0.9297924297924298,0.8488167680865449,0.9304347826086956,0.8488372093023255,"[39]","[14]","[100100011100000100101110110000011011010111100110111001001101011010111001110]","[[0.002598933404154538,0.0,0.0,-0.4777065174078305,0.0,0.0,0.0,1.13250962524991,1.3575998994346579,0.15764022258915325,0.0,0.0,0.0,0.0,0.0,0.04042529169474624,0.0,0.0,0.17114988398734518,0.0,0.19769812879620988,0.08297063939799654,0.3001220311729101,0.0,0.14952752730884133,-0.16436162885902103,0.0,0.0,0.0,0.0,0.0,-0.14250879057686927,0.040047840886124085,0.0,-0.22969854708106963,0.32357911710320436,0.0,-0.1248763103308703,0.0,0.6101776495413673,-0.3198291930838983,-0.5592422509332533,-0.10601078894626575,0.0,0.0,0.06985317202427944,0.39469909386408286,0.0,0.8826387739926744,-0.32773586051422576,0.04764113681179253,0.0,0.0,-0.2737871418249574,0.0,0.0,0.12183062425187162,-0.06265151065365432,0.0,-0.14704614279293435,0.0,-0.15610659978967714,0.114622690987557,0.0,-0.1526069561271962,0.0,-0.3166815326409145,0.09183004200203866,-0.012556592368285283,0.0,0.0,0.04301163493871616,-0.2352333911029128,-0.06245299343443494,0.0]]"
13,card,74,2,42.8839166,0.918179970185662,0.8778698224852071,0.9188405797101449,0.877906976744186,"[30]","[13]","[111000011100000011000000011010000000000011101000111111010110100111001100000]","[[0.15427479146285222,0.3538402067914978,0.30669890091900526,0.0,0.0,0.0,0.0,0.4461031534517957,0.5209251440965152,-0.41651414750167526,0.0,0.0,0.0,0.0,0.0,0.0,-0.118733764157527,-0.11905643188456783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34484004358065856,-0.1695036027861931,0.0,0.10553072262845328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04647994532163055,-0.5655244479905294,-0.14247631614453926,0.0,0.04650747186194785,0.0,0.0,0.0,0.6999591986412647,-0.22525395410333457,-0.0421884820534033,0.04219104598268766,-0.06084426480430377,0.10396625714933652,0.0,-0.036092170873488386,0.0,-0.127620158267535,0.044783035350344,0.0,-0.0749765581349722,0.0,0.0,0.06885505195213318,-0.09121869923790345,-0.02879830255696339,0.0,0.0,0.041792673094009206,0.21923471644138173,0.0,0.0,0.0,0.0,0.0]]"
14,card,74,2,60.5498315,0.9241014012049009,0.8604651162790697,0.9246376811594202,0.8604651162790697,"[39]","[14]","[111010011100000111001011010101111010010001010000111110001001001111001011101]","[[-0.2848963263746514,0.5207430525761076,0.38782377049193084,0.0,-0.1392616494138752,0.0,0.0,0.9667449877293828,1.0242573704975195,-0.1619126495175939,0.0,0.0,0.0,0.0,0.0,0.0950532650580592,-0.08962766889037575,-0.13241250043857627,0.0,0.0,0.11552455364394015,0.0,0.5454754995440245,-0.04071208711039759,0.0,-0.2331688637454355,0.0,0.14427265899823577,0.0,0.5910114705076394,-0.17499471744181566,-0.31946340275236484,0.13145759326138765,0.0,-0.46883996329484956,0.0,0.0,0.3590001150989764,0.0,0.0,0.0,-0.4781247659512478,0.0,-0.3273038033180095,0.0,0.0,0.0,0.0,0.79547231668328,-0.2811496328697632,0.19589684041600594,0.0843709902431364,-0.08203803126256067,0.0,0.0,0.0,-0.08558101980126691,0.0,0.0,-0.14320532215646667,0.0,0.0,-0.16579623090756157,-0.17714278575340678,-0.06115482019957758,-0.21232459415891466,0.0,0.0,-0.15003670806923913,0.0,0.15090774875662902,0.22321313308470964,-0.11266007078251505,0.0,-0.07442914885761029]]"
15,card,74,2,34.9914457,0.9153846804407946,0.8720238095238095,0.9159420289855073,0.872093023255814,"[39]","[12]","[110110111100000111111000010101110110110001100100101010101010111100100000101]","[[0.11764997107043618,-0.025589988086614793,0.0,-0.3607961884008989,-0.06593947118170489,0.0,-0.12016664245746933,0.7505402268318827,0.8205148265094954,-0.3625107603508685,0.0,0.0,0.0,0.0,0.0,0.12150889769369114,0.04016652986792653,-0.1616018147432928,0.22672920528409066,-0.07182691507383565,0.0995482820235245,0.0,0.0,0.0,0.0,-0.13347047937169335,0.0,0.09803443921241921,0.0,0.25716200545414647,-0.13687760446652797,-0.2255697004080655,0.0,0.21797129135948431,-0.41926787314824154,0.0,-0.10919465122714347,0.08031287413988869,0.0,0.0,0.0,-0.6054423179988805,-0.1823561397473371,0.0,0.0,0.047528895679902136,0.0,0.0,0.7607108824099246,0.0,-0.042646590515671726,0.0,-0.0609657321818583,0.0,-0.14858834078704217,0.0,-0.16726519752002275,0.0,0.06165737004572966,0.0,0.23313046578032573,0.20556781910809382,-0.106973365656617,0.06927122154110577,0.0,0.0,0.07788468309732359,0.0,0.0,0.0,0.0,0.0,0.0581952064817038,0.0,-0.008589284191149484]]"
16,card,74,2,18.1337042,0.906674781903023,0.8720757268424612,0.9072463768115943,0.872093023255814,"[22]","[3]","[111011011000000000000000111101001001000001111000100000000001000010001000000]","[[-0.5801973228181958,0.34769604714257774,0.49131696339463926,0.0,-0.11606441261668307,0.15791726367193631,0.0,0.9986391292376573,1.120956018401705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09189194741150117,-0.19078545310952877,-0.2832530154152055,0.14147435086730586,0.0,0.47941256198001175,0.0,0.0,0.2083689474662057,0.0,0.0,0.5406084005810267,0.0,0.0,0.0,0.0,0.0,-0.5738539593075972,-0.10213367216188791,-0.3452735760521377,-0.031910906986514775,0.0,0.0,0.0,0.71426708835601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1169806060043106,0.0,0.0,0.0,0.0,0.1315281255829977,0.0,0.0,0.0,0.22789339283270532,0.0,0.0,0.0,0.0,0.0,0.0]]"
17,card,74,2,31.589321,0.9240242580295432,0.8718157181571815,0.9246376811594202,0.872093023255814,"[32]","[13]","[111000001001000000010010110000011010000101110001110111101011110000100001110]","[[-0.44414427113275956,0.5364440207099683,0.49327750183439306,0.0,0.0,0.0,0.0,0.0,0.946017304966834,0.0,0.0,0.8785458072245903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14037242758775484,0.0,0.0,0.5461729990530219,0.0,0.0794708794966745,-0.32310945945206426,0.0,0.0,0.0,0.0,0.0,-0.12284534288329878,0.12350045068318967,0.0,-0.3930117734740772,0.0,0.0,0.0,0.0,0.49357240381810635,0.0,-0.5926279848807163,-0.0787322223902572,-0.10599146940053862,0.0,0.0,0.0,-0.09083871544084798,0.8460037510089978,-0.3053048722278881,0.0,0.11541418195690237,0.11402378960266847,-0.17750836976585202,0.26087154314919364,0.0,-0.13202815689820804,0.0,-0.10197107686996096,-0.18727891446521994,0.15340440211073225,0.13581278554645612,0.0,0.0,0.0,0.0,-0.13914778416260123,0.0,0.0,0.0,0.0,0.06708350995762684,0.11737651482994058,0.1431209881440077,0.0]]"
18,card,74,2,17.3026395,0.9009290540540541,0.8604462474645029,0.9014492753623189,0.8604651162790697,"[26]","[4]","[111011111010000111010001100001000001000001101000111000000010010000000000001]","[[-0.3087466407345135,0.4167248971237792,0.4378750119820365,0.0,-0.06224287044889729,0.2075333202459011,-0.0480623812310251,0.9125957978417708,1.0040621577770112,0.0,-0.16946903171829908,0.0,0.0,0.0,0.0,0.0947963531916382,-0.12744358807075937,-0.09283187410530107,0.0,0.13780339103557857,0.0,0.0,0.0,-0.07327912782409651,0.09403091106933725,0.0,0.0,0.0,0.0,0.4943087948484902,0.0,0.0,0.0,0.0,0.0,0.28129179542902516,0.0,0.0,0.0,0.0,0.0,-0.62893278692258,-0.05691015855025364,0.0,-0.030574698728073925,0.0,0.0,0.0,0.6187336788195608,-0.3535251445371105,0.10705058556779895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26555737496970844,0.0,0.0,0.06472415562532172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0777121163963675]]"
19,card,74,2,34.0591812,0.9269073990898382,0.8660572202471644,0.927536231884058,0.8662790697674418,"[31]","[10]","[100110111000000001110010010110010011000001100001111010001001010010100001011]","[[0.04358012115178135,0.0,0.0,-0.25758439995496396,0.04161012701350094,0.0,-0.1092203205317689,0.860545887013357,0.8393267144535929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1692359305371774,0.12187544637717679,0.15168072655846554,0.0,0.0,0.4193725970527355,0.0,0.0,-0.1747235757879905,0.0,0.07075341028498668,0.09004636276914035,0.0,0.0,-0.11083785414653252,0.0,0.0,-0.3280195639732619,0.3324135487109345,0.0,0.0,0.0,0.0,0.0,-0.5732405068406514,-0.12262730301142918,0.0,0.0,0.0,0.0,-0.11909783926769464,0.5937017638323445,-0.3198630909675822,0.05974192035911469,0.0,0.11878677612622997,0.0,0.0,0.0,0.11793842439890626,0.0,0.0,0.24284880386525878,0.0,0.08115845627106674,0.0,0.0,-0.1445088423950168,0.0,-0.057688282440116874,0.0,0.0,0.0,0.0,0.3782363426774875,0.0,-0.08647840650700372,-0.09560445603234015]]"
20,card,74,2,63.1963364,0.9125076080340839,0.8719371869500474,0.9130434782608695,0.872093023255814,"[36]","[13]","[100110111100000100111000000100110110000011110100111010000001111100111101001]","[[0.8613691449692009,0.0,0.0,-0.2978714739663117,-0.14125769684870662,0.0,-0.07068125902611165,0.23462032670057453,0.28763644350826645,-0.6774685725839594,0.0,0.0,0.0,0.0,0.0,0.10663600100945951,0.0,0.0,0.11062582110052542,-0.12079060853377001,0.1151512786764351,0.0,0.0,0.0,0.0,0.0,0.0,0.25858285389954294,0.0,0.0,-0.17414981118358092,-0.3112103189167427,0.0,-0.029019469997461626,-0.3450246945429601,0.0,0.0,0.0,0.0,0.0,-0.14403242411525058,-0.5882668931846115,-0.08133200961004126,-0.2618899083342565,0.0,0.059196685192586335,0.0,0.0,0.6089276866517849,-0.2403160208148306,-0.03678530645835486,0.0,-0.14517527879417433,0.0,0.0,0.0,0.0,0.0,0.0,0.12297790166004872,-0.12762207558398408,-0.17473542965263386,0.07661570551910069,0.041821128224496504,0.0,0.0,0.1333544737968614,-0.059742017269894795,0.0743854967641839,-0.06074693631672369,0.0,-0.017345821216743267,0.0,0.0,-0.08271002114696818]]"
21,card,74,2,22.2367944,0.9124246936979625,0.8662383770076078,0.9130434782608695,0.8662790697674418,"[29]","[10]","[110101000100001101000001001110011000000001100100110000011110001110000111000]","[[0.8235842134595062,-0.044786170499456004,0.0,-0.33653457148052457,0.0,0.1839554811583355,0.0,0.0,0.0,-0.8860583627264909,0.0,0.0,0.0,0.0,-0.5453733514360957,-0.0924723646002813,0.0,-0.20118792368951818,0.0,0.0,0.0,0.0,0.0,-0.16365397442324112,0.0,0.0,-0.20995866319126516,0.05935273838408925,0.1380717480621922,0.0,0.0,-0.05616387160876723,0.18963572871004053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6376129904411261,-0.1792765047115093,0.0,0.0,0.07662006869469488,0.0,0.0,0.7097484491696406,-0.3263264509940579,0.0,0.0,0.0,0.0,0.0,-0.11702788700118741,0.13159621355222403,0.07537667975886302,0.02908445037573543,0.0,0.0,0.0,-0.0975685690436955,0.14051210268174666,-0.13407135187620228,0.0,0.0,0.0,0.0,0.17388158483760963,0.044517233291637856,0.14190785678816892,0.0,0.0,0.0]]"
22,card,74,2,25.8961099,0.9038014685379683,0.8662745495723896,0.9043478260869565,0.8662790697674418,"[26]","[5]","[111010010100100001100001010111011001000001100000111000000000110000001000100]","[[-0.33155723621277544,0.4325941496206308,0.47178010187793634,0.0,-0.13147674314700752,0.0,0.0,0.8438227114568929,0.0,-0.20023334183923863,0.0,0.0,0.958342751590778,0.0,0.0,0.0,0.0,-0.1502955412893549,0.1340431205140173,0.0,0.0,0.0,0.0,-0.09081194956024646,0.0,-0.18540407800303757,0.0,0.12300988069886826,0.2576877754889983,0.4501504391256066,0.0,-0.09450701992705038,0.06885867061183899,0.0,0.0,0.22282918275570046,0.0,0.0,0.0,0.0,0.0,-0.5546229166874992,-0.11743097060295325,0.0,0.0,0.0,0.0,0.0,0.7441648285484541,-0.24153456898931686,-0.09351761058382461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030794588174590028,0.0934233929560082,0.0,0.0,0.0,0.0,0.0,0.0,0.04023001039011452,0.0,0.0,0.0,-0.08258933953148999,0.0,0.0]]"
23,card,74,2,28.1517534,0.9180911680911681,0.8545282316722487,0.9188405797101449,0.8546511627906976,"[29]","[11]","[110110011000000101000000011000110010000001101000110101100000011010001111010]","[[0.7952078197440177,-0.1032530481713006,0.0,-0.5420112756915175,-0.14304589735232975,0.0,0.0,0.48513181263575,0.6437406379610988,0.0,0.0,0.0,0.0,0.0,0.0,0.08572252191333934,0.0,-0.14006787168264534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1533353550226619,-0.14641527268864873,0.0,0.0,0.0,-0.17276007564648288,-0.2754522167764307,0.0,0.0,-0.34053698763291046,0.0,0.0,0.0,0.0,0.0,0.0,-0.599140344002714,-0.10059748125105118,0.0,-0.04737307099067434,0.0,0.0,0.0,0.7577859939381482,-0.28466775940929956,0.0,-0.11930239905909604,0.0,0.2784250030317337,-0.0915310571548569,0.0,0.0,0.0,0.0,0.0,0.0,0.07314993920557848,-0.25931624167860357,0.0,0.17019347620325498,0.0,0.0,0.0,0.14526066485728226,0.025103658195490753,-0.19869697707407016,-0.12479084700993132,0.0,-0.14744366357032504,0.0]]"
24,card,74,2,19.6850209,0.9036190476190477,0.8661659731384688,0.9043478260869565,0.8662790697674418,"[28]","[10]","[111010011100000100100000000110110000000001010100110001010001000110111001001]","[[0.15399636604089492,0.2444827189210402,0.2799887032610847,0.0,-0.03787630676773481,0.0,0.0,0.42820360917868827,0.3367202412528347,-0.4515181351607727,0.0,0.0,0.0,0.0,0.0,0.06637376928356958,0.0,0.0,0.15823688856884255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19189813336663605,0.07747844325361537,0.0,-0.06865902559076588,-0.1678040440580966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5739440980389395,0.0,-0.23642262842502293,0.0,0.07946496358466927,0.0,0.0,0.7804346423832822,-0.33704123314747164,0.0,0.0,0.0,0.07653930871380364,0.0,0.14890836134467778,0.0,0.0,0.0,-0.09567248500795475,0.0,0.0,0.0,-0.09339325432011848,-0.06221717082912071,0.0,0.14940725650192607,0.09917504035323696,0.06317171645656972,0.0,0.0,0.11589095799441482,0.0,0.0,-0.06714729490481189]]"
25,card,74,2,25.3711702,0.9152125829442124,0.8604462474645029,0.9159420289855073,0.8604651162790697,"[29]","[10]","[100100011100000000101000110111110000000001001100111001010010011000100010110]","[[-0.14231296764717807,0.0,0.0,-0.46110394254691267,0.0,0.0,0.0,0.6837674105744631,0.7378317860719931,-0.23715425141607366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06863608812088447,0.0,0.05574989060758431,0.0,0.0,0.0,0.1520759926398283,-0.12171351820002244,0.0,0.1767528940747536,0.08207404154134189,0.5311666760013911,-0.0902153220586247,-0.140103075651406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6116486226954074,0.0,0.0,0.07351048428875455,0.1268066822686864,0.0,0.0,0.6812486311939437,-0.2969303630748391,0.1077092977932917,0.0,0.0,0.1522954052984553,0.0,0.04994174620964788,0.0,0.0,0.17684410680218673,0.0,0.0,0.1854844441543888,0.08451009642328601,0.0,0.0,0.0,-0.0880667377704987,0.0,0.0,0.0,0.0827291035996978,0.0,0.11960428179485735,-0.07703202766590395,0.0]]"
26,card,74,2,24.9713043,0.9153846804407946,0.8488167680865449,0.9159420289855073,0.8488372093023255,"[28]","[11]","[111001000100001000101001010100110000000001100000111000011001110010111001000]","[[0.704308093548292,0.31851436429207386,0.41902240218098885,0.0,0.0,0.20326928133241157,0.0,0.0,0.0,-0.5260701954857687,0.0,0.0,0.0,0.0,-0.6593991968927783,0.0,0.0,0.0,0.1397297749745755,0.0,0.08096931805652335,0.0,0.0,-0.06357656540386773,0.0,-0.15075054116869235,0.0,0.13197391795910823,0.0,0.0,-0.21405795938711564,-0.2053338689191853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6222763733604989,-0.06127419781329855,0.0,0.0,0.0,0.0,0.0,0.7167510608047565,-0.2707163326727304,-0.07200504063528754,0.0,0.0,0.0,0.0,-0.07547128146400223,0.06536290709937335,0.0,0.0,0.0725329002119754,-0.09117312870473611,0.3687261559443104,0.0,0.0,0.10039023793492197,0.0,-0.010029449999637622,-1.1955344667657744,0.09771775450952397,0.0,0.0,-0.10896741525630488,0.0,0.0,0.0]]"
27,card,74,2,25.5753837,0.918179970185662,0.8662745495723896,0.9188405797101449,0.8662790697674418,"[31]","[13]","[111000010110000100000110001000000010000011101001111011100110101001100101100]","[[0.3184251776764817,0.531718594503073,0.3878643865119626,0.0,0.0,0.0,0.0,-0.05521472662249891,0.0,-0.8854295070415528,-0.4158588360606221,0.0,0.0,0.0,0.0,-0.06437325826624861,0.0,0.0,0.0,0.0,0.0,-0.1603880418769387,0.6021685125155563,0.0,0.0,0.0,-0.20478303940837114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34099537802788066,0.0,0.0,0.0,0.0,0.0,-0.14271432641587714,-0.5120167212710943,-0.14633818555017974,0.0,-0.07744606070110811,0.0,0.0,-0.06927246122443385,0.7633172667767378,-0.3285534617778561,-0.191924365345755,0.0,0.07625688596534368,0.14457513114850506,0.06393586898060777,0.0,0.0,-0.05183055081228067,0.3363255217353697,0.0,0.06460511436989298,0.0,0.04986581653578266,0.0,0.0,-0.06763932119951267,-0.039742473342701305,0.0,0.0,0.0899562257277773,0.0,0.07758388706274412,0.16466919407092892,0.0,0.0]]"
28,card,74,2,41.9747387,0.9123356823417808,0.8488167680865449,0.9130434782608695,0.8488372093023255,"[34]","[9]","[111010011100000100111000110111010011010011000100111110000011111000001000000]","[[-0.23397385725241804,0.29872523819291685,0.31576311060024775,0.0,-0.12216593896951093,0.0,0.0,0.8338089812012152,1.1705310539060017,-0.5197488924631934,0.0,0.0,0.0,0.0,0.0,0.12056846704875031,0.0,0.0,0.1902512145023398,-0.06553472984691273,0.1070081159360392,0.0,0.0,0.0,0.05401330748257676,-0.10263545548064155,0.0,0.2399257600299763,0.3217259688969578,0.48995118362993545,0.0,-0.1179198452882505,0.0,0.0,-0.2418786809123891,0.34824305736275485,0.0,-0.11685836856407518,0.0,0.0,-0.12593748590891748,-0.6334961956273963,0.0,0.0,0.0,0.035677067817517207,0.0,0.0,0.727267558439362,-0.2804051036662366,0.6349997716755178,-0.19864013481729942,-0.0801271343496017,0.0,0.0,0.0,0.0,0.0,-0.10531646787616254,0.030794541688426352,-0.33351736955301287,0.029421993769822092,-0.06626295714681561,0.0,0.0,0.0,0.0,0.0,0.11367833061605492,0.0,0.0,0.0,0.0,0.0,0.0]]"
29,card,74,2,25.6116855,0.9211428571428572,0.8836580086580086,0.9217391304347826,0.8837209302325582,"[28]","[10]","[100100111100000000010111010000001010010001110000101001011101100100000010100]","[[-0.18416955306139668,0.0,0.0,-0.2067393566131026,0.0,0.0,-0.062037485836443265,0.8936198876138718,0.7209734123358131,-0.037696465531801615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04961235924776793,0.0,-0.17773834638026023,0.47323114406868905,-0.07808923171561538,0.0,-0.3278161657313098,0.0,0.0,0.0,0.0,0.0,0.0,0.07583266196987032,0.0,-0.358090030421862,0.0,0.0,-0.0600467145172737,0.0,0.0,0.0,-0.620565509072687,-0.09944971693737405,-0.487168361152359,0.0,0.0,0.0,0.0,0.6988330703486993,0.0,0.0950693004220906,0.0,0.0,0.05522215392727011,0.0,0.241957443370764,0.17805151470246725,-0.07914281225546023,0.0,0.30065674691056604,-0.048933085932565325,0.0,0.0,-0.08345191191107049,0.0,0.0,0.0,0.0,0.0,0.0,0.21582609039880457,0.0,0.08035643413174798,0.0,0.0]]"
30,card,74,2,39.6204469,0.9211428571428572,0.8487554112554112,0.9217391304347826,0.8488372093023255,"[37]","[12]","[100100011100000101001011100111011110100011100100111100110000111001110010001]","[[0.3799938271804595,0.0,0.0,-0.4299191108370186,0.0,0.0,0.0,0.4837599684319474,0.5884988191213403,-0.07935076484335359,0.0,0.0,0.0,0.0,0.0,0.043792033835257954,0.0,-0.14050035608463288,0.0,0.0,0.0771518448970715,0.0,0.17509992183208492,-0.013036262684271166,-0.05599625402411722,0.0,0.0,0.1778112882254918,0.06967730712540993,0.4197233631594879,0.0,-0.1469610706236823,0.09414228718553533,0.17271230649888625,-0.22768299343574433,0.0,0.11794299266698367,0.0,0.0,0.0,-0.1683534765383886,-0.5700256210951758,-0.036420818526862936,0.0,0.0,0.07945429980227521,0.0,0.0,0.6960896969447844,-0.28250214208969504,0.11568838858296929,0.049237071777824735,0.0,0.0,-0.1403927378348582,0.15136587182818317,0.0,0.0,0.0,0.0,-0.05668131628102553,-0.05731683650509547,0.06791156177554211,0.0,0.0,0.03982581522032687,-0.20322780180839747,-0.1992376557193435,0.0,0.0,-0.04292483220741645,0.0,0.0,0.0,0.06675886170621209]]"
1,gene,145,3,903.834908,0.887707223509406,0.8772101467693646,0.9773299748110831,0.9445145018915511,"[49]","[7]","[10000010000011000010000011000000001000111011001001000101010111111011011111000100000001000100000100000000010000110010011010001101000101101000000000]","[[0.07657422231307509,0.0,0.0,0.0,0.0,0.0,-0.007518252361554298,0.0,0.0,0.0,0.0,0.0,-0.009491252533573162,-0.003381208502359919,0.0,0.0,0.0,0.0,-0.008965888475498177,0.0,0.0,0.0,0.0,0.0,-0.009211617631694593,0.013230813103521215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027544336921996756,0.0,0.0,0.0,0.011449334932972196,-0.0181286466341843,0.0059932875278028,0.0,-0.021683812315321644,-0.0076654572051040055,0.0,0.0,0.017546280586878897,0.0,0.0,-0.00372017106942293,0.0,0.0,0.0,0.013803203665394085,0.0,-0.01715618323416706,0.0,0.00836635069051721,0.0,0.012706983282293347,-0.03936464935446408,0.08972574652809817,-0.06222137448153052,0.08823576891397755,0.09994886552202932,0.0,0.04754410694272815,-0.077277734309555,0.0,0.08431669727905582,-0.0952559641845572,0.029680842117468666,0.019621042632622748,-0.003026177933127824,0.0,0.0,0.0,0.006799615685103128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00567392533995279,0.0,0.0,0.0,0.012763504748889655,0.0,0.0,0.0,0.0,0.0,0.009625836040139883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011090589226436359,0.0,0.0,0.0,0.0,-0.0165933366862368,0.005711523907808502,0.0,0.0,-0.008322757292318196,0.0,0.0,0.012182482106438935,0.009542467499642854,0.0,0.007560134585104046,0.0,0.0,0.0,-0.04481668160376549,-0.03116659483039971,0.0,0.024893489473074886,0.0,0.0,0.0,-0.06374305058593145,0.0,0.010428899410410959,-0.05014868731560331,0.0,0.04814523601201283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.13459382683312685,0.0,0.0,0.0,0.0,0.0,0.006142453701579692,0.0,0.0,0.0,0.0,0.0,0.00181713492207278,0.010461348627673492,0.0,0.0,0.0,0.0,0.02525046524430665,0.0,0.0,0.0,0.0,0.0,0.015787501918157695,0.002665101289122385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007598098961960604,0.0,0.0,0.0,-0.007285127736898727,0.03035466818204044,-0.00713658317669519,0.0,0.02784566901527347,0.01611010958092652,0.0,0.0,-0.0005412849944642749,0.0,0.0,0.0005096377450131732,0.0,0.0,0.0,-0.020005629223063846,0.0,-0.039318811637537865,0.0,-0.14583662300986847,0.0,0.12432878394917551,-0.12761415287852004,-0.032885328697648215,0.010517364130500735,-0.023382545412920612,-0.04333164861802744,0.0,-0.005150164995734246,0.015065243604134696,0.0,-0.060820300398702724,0.04304766212019012,-0.006203650559408532,-0.0121027341800555,0.003628339111873898,0.0,0.0,0.0,0.00810584468692025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001628974704319007,0.0,0.0,0.0,-0.021591018139018366,0.0,0.0,0.0,0.0,0.0,0.009101121927653739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016079506402689632,0.0,0.0,0.0,0.0,0.0071675576108491176,-0.012652032613364447,0.0,0.0,0.015921741505851156,0.0,0.0,-0.0031519125996724495,-0.008561143930245586,0.0,-0.022776065383527343,0.0,0.0,0.0,0.014140023036323562,0.052566298387265134,0.0,0.02676057841431268,0.0,0.0,0.0,0.062393999608790676,0.0,-0.08062058544957786,-0.003384772586294583,0.0,-0.07531234052518627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7888319508537984,0.0,0.0,0.0,0.0,0.0,0.0013757986599745732,0.0,0.0,0.0,0.0,0.0,0.007674117611500344,-0.007080140125313582,0.0,0.0,0.0,0.0,-0.01628457676880844,0.0,0.0,0.0,0.0,0.0,-0.006575884286463127,-0.01589591439264354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019946237960036122,0.0,0.0,0.0,-0.004164207196073411,-0.012226021547856096,0.0011432956488923935,0.0,-0.006161856699951784,-0.008444652375822441,0.0,0.0,-0.017004995592414633,0.0,0.0,0.003210533324409801,0.0,0.0,0.0,0.006202425557669793,0.0,0.05647499487170494,0.0,0.13747027231935127,0.0,-0.13703576723146887,0.16697880223298392,-0.056840417830449894,0.05170401035102974,-0.06485322350105693,-0.05661721690400189,0.0,-0.04239394194699384,0.0622124907054202,0.0,-0.023496396880353106,0.05220830206436707,-0.023477191558060176,-0.0075183084525671925,-0.0006021611787461552,0.0,0.0,0.0,-0.014905460372023371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004044950635633742,0.0,0.0,0.0,0.008827513390128681,0.0,0.0,0.0,0.0,0.0,-0.018726957967793605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004988917176252215,0.0,0.0,0.0,0.0,0.009425779075387676,0.006940508705555933,0.0,0.0,-0.0075989842135329375,0.0,0.0,-0.009030569506766553,-0.0009813235693972731,0.0,0.015215930798423328,0.0,0.0,0.0,0.030676658567441915,-0.021399703556865348,0.0,-0.051654067887387564,0.0,0.0,0.0,0.0013490509771407748,0.0,0.07019168603916691,0.053533459901897826,0.0,0.02716710451317352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
